CTE_Bathocyroe_fosteri1|v8-70847	1292	1072.94	111.858	3.46564
CTE_Bathocyroe_fosteri1|v8-70848	1132	912.935	143.142	5.21214
CTE_Bathyctena_chuni1|v8-016048	904	703.275	122.57	6.27316
CTE_Bathyctena_chuni1|v8-016049	788	587.325	27.2431	1.66958
CTE_Bathyctena_chuni1|v8-116348	798	597.275	149.187	8.99052
CTE_Bathyctena_chuni2|v8-147306	798	606.29	138.499	8.6119
CTE_Bathyctena_chuni2|v8-147308	777	585.344	24.816	1.59828
CTE_Bathyctena_chuni2|v8-147309	893	701.29	129.458	6.95925
CTE_Benthic_cteno1|v8-53946	1099	887.038	186	7.52549
CTE_Beroe_abyssicola1|v8-083573	2149	1925.15	306.365	5.2183
CTE_Beroe_abyssicola1|v8-083574	2179	1955.15	208.635	3.49913
CTE_Beroe_cucumis1|v8-140339	1882	1642.13	37.7217	0.411469
CTE_Beroe_cucumis1|v8-140340	1863	1623.13	219.722	2.42479
CTE_Beroe_cucumis1|v8-140342	1105	865.131	65.0689	1.34724
CTE_Beroe_cucumis1|v8-140343	1125	885.131	6.23151	0.126107
CTE_Beroe_forskalii1|v8-15136	1227	982.489	186.714	7.28625
CTE_Beroe_forskalii1|v8-15137	1118	873.489	10.1462	0.445347
CTE_Beroe_forskalii1|v8-15138	1184	939.489	302.139	12.3302
CTE_Beroe_forskalii2|v8-267658	1559	1334.52	0	0
CTE_Beroe_forskalii2|v8-267659	1579	1354.52	5.64383	0.666398
CTE_Beroe_forskalii2|v8-267660	1339	1114.52	19.9205	2.85863
CTE_Beroe_forskalii2|v8-267661	1363	1138.52	22.5062	3.16159
CTE_Beroe_ovata1|v8-254803	1185	957.258	15.5582	0.243835
CTE_Beroe_ovata1|v8-254804	1078	850.258	8.78664	0.155038
CTE_Beroe_ovata1|v8-254805	1078	850.258	156.797	2.76664
CTE_Beroe_ovata1|v8-254808	1078	850.258	119.858	2.11487
CTE_Beroe_ovata2|v8-12833	592	451.093	21.6647	1.78442
CTE_Bolinopsis_infundibulum1|v8-13296	990	766.918	90.8606	5.20203
CTE_Bolinopsis_infundibulum1|v8-13297	972	748.918	106.139	6.22284
CTE_Bolinopsis_infundibulum2|v8-50548	330	201.792	14.0266	1.33682
CTE_Bolinopsis_infundibulum3|v8-000858	858	629.939	29.8635	1.52634
CTE_Bolinopsis_infundibulum3|v8-007512	307	101.265	3.79079	1.20526
CTE_Bolinopsis_vitrea1|v8-021905	2281	2012.03	22.5754	0.245755
CTE_Bolinopsis_vitrea1|v8-021908	589	327.973	54.1497	3.61625
CTE_Bolinopsis_vitrea1|v8-021909	975	706.027	189.829	5.889
