CTE_Aulacoctena_acuminata1|v8-032434	1561	1333.71	222.128	3.38711
CTE_Aulacoctena_acuminata1|v8-032435	1843	1615.71	28571	359.626
CTE_Aulacoctena_acuminata1|v8-032436	1547	1319.71	396.659	6.11261
CTE_Aulacoctena_acuminata1|v8-032437	1857	1629.71	21979.2	274.277
CTE_Bathocyroe_fosteri1|v8-46449	1788	1568.94	56.0783	1.18817
CTE_Bathocyroe_fosteri1|v8-46451	840	620.935	1626.19	87.0593
CTE_Bathocyroe_fosteri1|v8-46452	840	620.935	1117.49	59.8256
CTE_Bathocyroe_fosteri1|v8-46453	1526	1306.94	1233.36	31.3708
CTE_Bathyctena_chuni1|v8-118707	1180	979.275	6927.71	254.632
CTE_Bathyctena_chuni1|v8-146690	1172	971.275	8325.29	308.522
CTE_Bathyctena_chuni2|v8-048500	1174	982.29	7739.2	297.022
CTE_Bathyctena_chuni2|v8-048501	1164	972.29	7628.8	295.796
CTE_Benthic_cteno1|v8-11889	1253	1041.04	27043.1	932.295
CTE_Beroe_abyssicola1|v8-026846	1070	846.153	61734	2392.38
CTE_Beroe_abyssicola1|v8-096870	366	155.31	8	1.68906
CTE_Beroe_abyssicola2|v8-24802	711	491.507	4.34573	0.427415
CTE_Beroe_abyssicola2|v8-24803	1029	809.507	1489.25	88.933
CTE_Beroe_abyssicola2|v8-46828	1069	849.507	304.389	17.3212
CTE_Beroe_cucumis1|v8-123162	1051	811.131	83	1.83291
CTE_Beroe_cucumis1|v8-173319	392	180.127	5	0.497215
CTE_Beroe_cucumis1|v8-194359	1332	1092.13	17879.9	293.254
CTE_Beroe_cucumis1|v8-194360	1296	1056.13	17336.8	294.038
CTE_Beroe_cucumis1|v8-194361	1022	782.131	45.3218	1.03796
CTE_Beroe_forskalii1|v8-02586	1349	1104.49	18038.3	626.165
CTE_Beroe_forskalii1|v8-02587	1344	1099.49	13128.7	457.809
CTE_Beroe_forskalii2|v8-302067	2922	2697.52	3.04072	0.180284
CTE_Beroe_forskalii2|v8-302068	3138	2913.52	2528.48	138.799
CTE_Beroe_forskalii2|v8-302070	3154	2929.52	4.98041	0.271903
CTE_Beroe_forskalii2|v8-302071	3143	2918.52	596.28	32.6763
CTE_Beroe_forskalii2|v8-302074	2917	2692.52	14.4673	0.859354
CTE_Beroe_forskalii2|v8-302076	2906	2681.52	2641.63	157.556
CTE_Beroe_forskalii3|v8-000886	938	772.575	387.41	19.4812
CTE_Beroe_forskalii3|v8-000887	1066	900.575	385.681	16.6378
CTE_Beroe_forskalii3|v8-000888	904	738.575	0	0
CTE_Beroe_forskalii3|v8-000890	955	789.575	0	0
CTE_Beroe_forskalii3|v8-000891	804	638.575	0	0
CTE_Beroe_forskalii3|v8-000892	1070	904.575	0	0
CTE_Beroe_forskalii3|v8-000895	1045	879.575	5.95807	0.263159
CTE_Beroe_forskalii3|v8-000898	956	790.575	0	0
CTE_Beroe_forskalii3|v8-000901	989	823.575	371.721	17.5348
CTE_Beroe_forskalii3|v8-000903	952	786.575	2555.42	126.214
CTE_Beroe_forskalii3|v8-095655	1134	968.575	4597.61	184.41
CTE_Beroe_forskalii3|v8-095656	761	595.575	3.21872	0.209959
CTE_Beroe_forskalii3|v8-095658	677	511.575	256.707	19.4946
CTE_Beroe_forskalii3|v8-095661	1002	836.575	10.6199	0.493174
CTE_Beroe_forskalii3|v8-095662	1111	945.575	134.517	5.52674
CTE_Beroe_ovata1|v8-091462	400	193.243	6	0.465815
CTE_Beroe_ovata1|v8-119852	1064	836.258	102	1.82989
CTE_Beroe_ovata1|v8-256260	1117	889.258	2373.84	40.0489
CTE_Beroe_ovata1|v8-256262	1183	955.258	7534.77	118.336
CTE_Beroe_ovata1|v8-256267	878	650.366	6174.48	142.432
CTE_Beroe_ovata2|v8-72298	1289	1148.09	931.721	30.1521
CTE_Beroe_ovata2|v8-72300	1303	1162.09	859.439	27.4779
CTE_Beroe_ovata2|v8-84524	974	833.093	994.015	44.3311
CTE_Beroe_ovata2|v8-84525	1080	939.093	127.741	5.05396
CTE_Beroe_ovata2|v8-84526	1107	966.093	871.522	33.5173
CTE_Beroe_ovata2|v8-84530	1094	953.093	101.062	3.93968
CTE_Beroe_ovata2|v8-84531	960	819.093	682.198	30.9447
CTE_Beroe_ovata2|v8-84532	1121	980.093	673.454	25.5299
CTE_Beroe_ovata2|v8-84534	942	801.093	426.095	19.7621
CTE_Beroe_ovata2|v8-84535	813	672.093	151.08	8.35196
CTE_Bolinopsis_ashleyi1|v8-085085	456	310.264	35.7769	4.30191
CTE_Bolinopsis_infundibulum1|v8-35236	1005	781.918	2345.8	131.728
CTE_Bolinopsis_infundibulum1|v8-35237	964	740.918	2496.2	147.93
CTE_Bolinopsis_infundibulum2|v8-04276	1135	1004.72	785.954	15.0444
CTE_Bolinopsis_infundibulum2|v8-04280	824	693.722	18.2938	0.507158
CTE_Bolinopsis_infundibulum2|v8-04282	1135	1004.72	586.65	11.2294
CTE_Bolinopsis_infundibulum2|v8-04285	762	631.722	135.5	4.12513
