CTE_Aulacoctena_acuminata1|v8-065642	1552	1324.71	824.977	12.6651
CTE_Aulacoctena_acuminata1|v8-065643	1552	1324.71	96.6987	1.48453
CTE_Aulacoctena_acuminata1|v8-065644	1551	1323.71	65.3245	1.00362
CTE_Bathocyroe_fosteri1|v8-48046	1625	1405.94	110.623	2.61558
CTE_Bathocyroe_fosteri1|v8-48047	1548	1328.94	848.43	21.2227
CTE_Bathyctena_chuni1|v8-003598	913	712.275	63.1223	3.1898
CTE_Bathyctena_chuni1|v8-105934	393	197.814	10.455	1.90238
CTE_Bathyctena_chuni1|v8-119285	1345	1144.28	66.4482	2.09017
CTE_Bathyctena_chuni2|v8-053614	913	721.29	62.9062	3.28787
CTE_Bathyctena_chuni2|v8-105967	1345	1153.29	66.6755	2.17951
CTE_Bathyctena_chuni2|v8-146726	393	204.583	10.6063	1.95446
CTE_Benthic_cteno1|v8-72923	1172	960.038	76.4015	2.85613
CTE_Benthic_cteno1|v8-72924	1111	899.038	235.967	9.41969
CTE_Benthic_cteno1|v8-72925	1129	917.038	28.2416	1.10527
CTE_Beroe_abyssicola1|v8-067962	1026	802.153	257	10.5058
CTE_Beroe_cucumis1|v8-051796	1105	865.131	533.806	11.0524
CTE_Beroe_forskalii1|v8-62674	363	132.317	8.58534	2.48769
CTE_Beroe_forskalii1|v8-62675	1102	857.489	39.4147	1.76231
CTE_Beroe_forskalii2|v8-086458	3794	3569.52	19.8213	0.888113
CTE_Beroe_forskalii2|v8-086459	3968	3743.52	8.23198	0.351697
CTE_Beroe_forskalii2|v8-086460	3710	3485.52	4.18724	0.192134
CTE_Beroe_forskalii2|v8-086461	3536	3311.52	10.7594	0.519645
CTE_Beroe_ovata1|v8-235356	1890	1662.26	451	4.07047
CTE_Bolinopsis_ashleyi1|v8-000300	737	591.231	84.5236	5.33349
CTE_Bolinopsis_ashleyi1|v8-094642	618	472.231	0	0
CTE_Bolinopsis_infundibulum1|v8-09232	2744	2520.92	207.962	3.62219
CTE_Bolinopsis_infundibulum1|v8-09233	2631	2407.92	294.403	5.36843
CTE_Bolinopsis_infundibulum1|v8-09234	2744	2520.92	118.196	2.05869
CTE_Bolinopsis_infundibulum1|v8-09235	2631	2407.92	164.439	2.99854
CTE_Bolinopsis_vitrea1|v8-032786	839	570.48	180.57	6.93276
CTE_Bolinopsis_vitrea1|v8-032787	2323	2054.03	299.293	3.19147
CTE_Bolinopsis_vitrea1|v8-032788	2293	2024.03	0	0
CTE_Bolinopsis_vitrea1|v8-032789	2264	1995.03	451.406	4.95586
CTE_Cestum_veneris1|v8-056658	3462	3202.5	1168.07	10.3295
CTE_Cestum_veneris1|v8-056659	3305	3045.5	30.9312	0.287632
CTE_Charistephane_fugiens1|v8-092638	563	366.449	25	1.89158
CTE_Coeloplana_cfmeteoris1|v8-063100	5282	5122.67	147.297	0.330222
CTE_Coeloplana_cfmeteoris1|v8-063101	4720	4560.67	403.573	1.01626
CTE_Coeloplana_cfmeteoris1|v8-063102	1018	858.672	233.219	3.11921
CTE_Coeloplana_cfmeteoris1|v8-063103	5438	5278.67	528.75	1.15036
CTE_Coeloplana_cfmeteoris1|v8-063104	1016	856.672	500.566	6.71051
CTE_Coeloplana_cfmeteoris1|v8-063105	1168	1008.67	475.135	5.40974
CTE_Ctenoceros_clear1|v8-027784	1322	1137.81	507.995	13.3893
CTE_Ctenoceros_clear1|v8-097662	2266	2081.81	222.321	3.20264
CTE_Ctenoceros_clear2|v8-063433	1199	986.873	219.35	6.13815
CTE_Ctenoceros_clear2|v8-063434	1250	1037.87	139.825	3.7205
CTE_Cydippid_spblack1|v8-77629	1153	881.552	21.8157	1.25379
CTE_Cydippid_spblack1|v8-77630	755	485.439	18.7267	1.95448
CTE_Cydippid_spblack1|v8-77631	1153	881.552	269.502	15.4888
CTE_Cydippid_spgold1|v8-056417	2221	1986.17	5316.09	22.63
CTE_Cydippid_sppeach1|v8-29286	1679	1385.64	4181.01	89.0162
CTE_Cydippid_sppeach1|v8-29287	1137	843.642	4055.58	141.819
CTE_Cydippid_sppeach1|v8-29291	1681	1387.64	684.66	14.5558
CTE_Cydippid_sppeach1|v8-29292	1329	1035.64	1378.45	39.2662
CTE_Cydippid_spredx1|v8-042992	3596	3335.31	623	6.81322
CTE_Deiopea_kaloktenota1|v8-22502	2378	2115.57	662	13.034
CTE_Dryodora_glandiformis1|v8-14746	2004	1783	2050.62	18.679
