CTE_Aulacoctena_acuminata1|v8-047687	1273	1045.71	15389	299.287
CTE_Bathocyroe_fosteri1|v8-27518	1063	843.935	111.526	4.39295
CTE_Bathocyroe_fosteri1|v8-27519	1188	968.935	0	0
CTE_Bathocyroe_fosteri1|v8-27520	621	401.98	15.3518	1.26953
CTE_Bathocyroe_fosteri1|v8-27521	1194	974.935	320.822	10.939
CTE_Bathocyroe_fosteri1|v8-27522	1358	1138.94	523.301	15.2736
CTE_Bathyctena_chuni1|v8-004751	1097	896.275	602.287	24.1875
CTE_Bathyctena_chuni1|v8-134920	1100	899.275	1163.15	46.5557
CTE_Bathyctena_chuni2|v8-154405	1149	957.29	821.339	32.3453
CTE_Bathyctena_chuni2|v8-154410	1092	900.29	852.953	35.717
CTE_Benthic_cteno1|v8-39290	959	747.038	345.435	16.5954
CTE_Benthic_cteno1|v8-39291	861	649.038	140.832	7.78747
CTE_Benthic_cteno1|v8-39292	722	510.094	3.73291	0.262641
CTE_Beroe_abyssicola1|v8-007512	708	484.185	48.8018	3.30505
CTE_Beroe_abyssicola1|v8-007513	1202	978.153	1389.2	46.5706
CTE_Beroe_abyssicola2|v8-31028	912	692.507	67.5636	4.71634
CTE_Beroe_abyssicola2|v8-39327	927	707.507	23.4278	1.60073
CTE_Beroe_cucumis1|v8-003260	828	588.49	1756	53.4488
CTE_Beroe_cucumis1|v8-003261	855	615.385	908.62	26.4478
CTE_Beroe_cucumis1|v8-003262	804	564.666	2136.43	67.7721
CTE_Beroe_cucumis1|v8-003263	717	478.616	416.858	15.6011
CTE_Beroe_cucumis1|v8-003264	816	576.592	0	0
CTE_Beroe_cucumis1|v8-003265	551	318.862	437.349	24.5685
CTE_Beroe_cucumis1|v8-003266	845	605.438	3282.91	97.1276
CTE_Beroe_cucumis1|v8-041082	1152	912.131	66.2661	1.30133
CTE_Beroe_cucumis1|v8-041084	1256	1016.13	240.829	4.24534
CTE_Beroe_cucumis1|v8-041085	1263	1023.13	602.199	10.543
CTE_Beroe_cucumis1|v8-041086	990	750.164	187.082	4.46714
CTE_Beroe_cucumis1|v8-041087	659	421.722	49.8208	2.11611
CTE_Beroe_cucumis1|v8-097157	2122	1882.13	1129	10.7448
CTE_Beroe_forskalii1|v8-62253	1535	1290.49	239	7.10064
CTE_Beroe_forskalii2|v8-044952	455	300.524	36.7519	19.5589
CTE_Beroe_forskalii2|v8-320468	7410	7185.52	76.6674	1.70647
CTE_Beroe_forskalii2|v8-320469	5053	4828.52	139.844	4.63205
CTE_Beroe_forskalii2|v8-320470	5040	4815.52	155.215	5.15506
CTE_Beroe_forskalii2|v8-320472	7397	7172.52	82.9151	1.84887
CTE_Beroe_ovata1|v8-165521	1244	1016.26	66.4619	0.981149
CTE_Beroe_ovata1|v8-165522	1038	810.258	28.4583	0.526928
CTE_Beroe_ovata1|v8-234232	2421	2193.26	1790.9	12.2503
CTE_Beroe_ovata1|v8-234233	2421	2193.26	804.502	5.50305
CTE_Beroe_ovata1|v8-234239	2421	2193.26	101.88	0.696889
CTE_Beroe_ovata1|v8-234240	2421	2193.26	176.721	1.20883
CTE_Beroe_ovata2|v8-47866	420	279.12	20.2257	2.69229
CTE_Beroe_ovata2|v8-69634	413	272.12	3.54213	0.48363
CTE_Beroe_ovata2|v8-70048	610	469.093	63.8896	5.06036
CTE_Beroe_ovata2|v8-82784	348	207.515	19.083	3.4167
CTE_Bolinopsis_ashleyi1|v8-033904	912	766.231	216.502	10.5413
CTE_Bolinopsis_ashleyi1|v8-033905	495	349.231	191.664	20.4747
CTE_Bolinopsis_ashleyi1|v8-033906	953	807.231	74.3464	3.43599
CTE_Bolinopsis_ashleyi1|v8-033907	1023	877.231	733.318	31.1867
CTE_Bolinopsis_ashleyi1|v8-033908	640	494.231	12.5029	0.943785
CTE_Bolinopsis_ashleyi1|v8-033909	1133	987.231	629.402	23.7848
CTE_Bolinopsis_ashleyi1|v8-033910	618	472.231	125.59	9.9218
