CTE_Aulacoctena_acuminata1|v8-038783	1194	966.71	4866	102.368
CTE_Bathocyroe_fosteri1|v8-03500	3317	3097.94	6453.39	69.2476
CTE_Bathocyroe_fosteri1|v8-03502	1679	1459.94	128.619	2.9286
CTE_Bathocyroe_fosteri1|v8-22048	1212	992.935	281.157	9.41276
CTE_Bathocyroe_fosteri1|v8-22049	1188	968.935	1895.78	65.0405
CTE_Bathocyroe_fosteri1|v8-22050	1201	981.935	34.0583	1.153
CTE_Bathyctena_chuni1|v8-006317	2928	2727.28	94.0933	1.24182
CTE_Bathyctena_chuni1|v8-006318	1422	1221.28	44.6623	1.3163
CTE_Bathyctena_chuni1|v8-006319	3075	2874.28	104.924	1.31393
CTE_Bathyctena_chuni1|v8-006324	1334	1133.28	50.1484	1.59276
CTE_Bathyctena_chuni1|v8-007587	1391	1190.28	0	0
CTE_Bathyctena_chuni1|v8-007588	1342	1141.28	354.81	11.1901
CTE_Bathyctena_chuni1|v8-007589	1381	1180.28	0	0
CTE_Bathyctena_chuni1|v8-007590	1332	1131.28	405.183	12.8917
CTE_Bathyctena_chuni1|v8-073405	1331	1130.28	367.148	11.6919
CTE_Bathyctena_chuni2|v8-098540	1920	1728.29	56.7927	1.23882
CTE_Bathyctena_chuni2|v8-098541	1347	1155.29	249.474	8.14078
CTE_Bathyctena_chuni2|v8-098543	2330	2138.29	496.276	8.74961
CTE_Bathyctena_chuni2|v8-098544	1619	1427.29	470.486	12.427
CTE_Bathyctena_chuni2|v8-098545	1886	1694.29	23.4954	0.52279
CTE_Bathyctena_chuni2|v8-138113	1334	1142.29	8.22065	0.271307
CTE_Bathyctena_chuni2|v8-138115	1290	1098.29	54.0276	1.85451
CTE_Bathyctena_chuni2|v8-138116	1308	1116.29	15.7693	0.532557
CTE_Bathyctena_chuni2|v8-138117	2928	2736.29	79.8818	1.10057
CTE_Bathyctena_chuni2|v8-138118	3075	2883.29	109.763	1.43516
CTE_Bathyctena_chuni2|v8-159151	382	193.892	3.45567	0.6719
CTE_Bathyctena_chuni2|v8-159152	1331	1139.29	237.951	7.87381
CTE_Benthic_cteno1|v8-15006	1075	863.038	4028.54	167.526
CTE_Beroe_abyssicola1|v8-040778	1432	1208.15	204.334	5.54591
CTE_Beroe_abyssicola1|v8-040779	1408	1184.15	1429.85	39.5947
CTE_Beroe_abyssicola1|v8-043745	1031	807.153	2272	92.3011
CTE_Beroe_abyssicola2|v8-38445	1215	995.507	68.6316	3.3327
