CTE_Aulacoctena_acuminata|v6_-29715	1286	1058.35	103.463	1.70228
CTE_Bathocyroe_fosteri|v6_-30169	1119	895.399	427	12.4819
CTE_Bathyctena_chuni|v6_-03887	772	529.713	24	1.18815
CTE_Benthic_cteno|v6_-16695	1409	1193.18	294.115	7.36497
CTE_Beroe_abyssicola|v6_-40010	1187	961.729	215	5.92438
CTE_Beroe_forskalii1|v6_-28046	729	481.3	42	2.89427
CTE_Bolinopsis_infundibulum|v6_-30520	1248	1023.66	118	4.04787
CTE_Cestum_veneris|v6_-18127	1444	1181.05	75	1.35328
CTE_Ctenoceros_clear|v6_-47207	431	214.718	12	1.0827
CTE_Cydippid_spblack|v6_-18039	1039	764.233	28	1.36828
CTE_Cydippid_sppeach|v6_-05079	1073	775.661	90	2.44403
CTE_Cydippid_spredx|v6_-08934	1530	1267.85	85	1.91831
CTE_Cydippid_spredx|v6_-60846	1187	924.854	77	2.38225
CTE_Deiopea_kaloktenota|v6_-07128	1334	1067.53	115	3.5337
CTE_Dryodora_glandiformis|v6_-02643	1143	921.497	434	7.25261
CTE_Euplokamis_dunlapae|v6_-21535	1001	736.424	62	2.59279
CTE_Haeckelia_beehleri|v6_-37206	709	447.696	27	1.76199
CTE_Haeckelia_rubra|v6_-05051	702	482.447	31	1.4944
CTE_Hormiphora_californensis3|v6_-026842	1189	898.738	49.5567	0.523832
CTE_Hormiphora_californensis3|v6_-113060	650	359.759	18.4455	0.487081
CTE_Kiyohimea_sp|v6_-08607	612	359.263	13	0.99855
CTE_Lampea_deep|v6_-36566	335	114.906	38	8.96756
CTE_Lampea_lactea|v6_-41455	1775	1565.76	445	3.05215
CTE_Lampocteis_cruentiventer|v6_-20588	1081	837.667	231	7.94833
CTE_Leucothea_pulchra|v6_-21133	330	117.19	7	1.84608
CTE_Llyria_spcopper|v6_-21479	1020	738.145	414	15.7688
CTE_Nepheloctena_red1|v6_-06962	548	341.911	20.2022	1.36847
CTE_Nepheloctena_red2|v6_-15059	1396	1176.87	72	1.22439
CTE_Nepheloctena_white|v6_-38080	927	693.746	57	1.65409
CTE_Ocyropsis_crystallina|v6_-072239	770	541.056	130	4.38568
CTE_Ocyropsis_maculata|v6_-22127	745	519.434	30	1.4914
CTE_Tetraphalia_sp|v6_-03509	873	629.328	39	1.22672
CTE_Thalassocalyce_inconstans|v6_-53019	302	99.4854	6	1.33582
CTE_Tjalfiella_pink2|v6_-104878	1222	940.708	49	0.369028
CTE_Velamen_parallelum|v6_-01297	733	473.385	20	1.51557
CTE_Vermillion_lobate|v6_-21990	978	748.325	86	2.65967
CTE_Weird_cteno|v6_-05137	965	723.093	64	2.44153
CTE_Beroe_forskalii2|v6_-102026	1163	938.52	8.6334	1.47124
CTE_Beroe_forskalii2|v6_-102027	1164	939.52	2.54912	0.433939
CTE_Beroe_forskalii2|v6_-102028	551	381.091	2.02903	0.851541
CTE_Bolinopsis_vitrea|v6_-010175	1418	1150.33	147.503	2.84832
CTE_Bolinopsis_vitrea|v6_-010176	1302	1034.33	79.4972	1.70728
CTE_Eurhamphaea_vexilligera|v6_-104343	1325	1043.35	66.4421	1.64122
CTE_Eurhamphaea_vexilligera|v6_-104344	696	418.92	34.7698	2.13908
CTE_Eurhamphaea_vexilligera|v6_-104345	1250	968.353	56.7882	1.5114
CTE_Hormiphora_californensis2|v6_-029785	1169	878.552	47.5409	0.615351
CTE_Hormiphora_californensis2|v6_-059881	650	359.574	18.4606	0.583821
CTE_Lampea_lactea2|v6_-80231	968	709.617	133	3.49404
CTE_Llyria_spdeep|v6_-15712	1113	830.366	76.2303	2.75592
CTE_Llyria_spdeep|v6_-15713	1211	928.366	82.1208	2.65548
CTE_Pleurobrachia_bachei|v6_-052172	1055	808.002	109	4.24423
CTE_Tjalfiella_pink1|v6_-033296	1305	1025.16	49	0.354247
CTE_Beroe_cucumis|v6_-268522	1562	1320.54	107	1.41261
CTE_Beroe_ovata|v6_-064340	1181	953.258	16.2746	0.256134
CTE_Beroe_ovata|v6_-064341	1199	971.258	84.3985	1.30367
CTE_Beroe_ovata|v6_-064342	1194	966.258	0	0
CTE_Beroe_ovata|v6_-064343	1176	948.258	192.327	3.04284
