CTE_Coeloplana_astericola1|v8-065653	673	435.119	14.8298	1.38601
CTE_Coeloplana_astericola1|v8-065654	710	472.119	98.9023	8.51916
CTE_Coeloplana_astericola1|v8-090899	798	560.119	420.9	30.5591
CTE_Coeloplana_cfmeteoris1|v8-135794	706	546.672	39316.5	825.958
CTE_Coeloplana_cfmeteoris1|v8-135799	767	607.672	7614.33	143.904
CTE_Vallicula_multiformis1|v8-100189	2327	2176.68	5123.87	63.9541
CTE_Vallicula_multiformis1|v8-100191	408	258.081	2143.19	225.615
CTE_Vallicula_multiformis1|v8-100192	755	604.68	12495.5	561.425
CTE_Vallicula_multiformis1|v8-100196	1668	1517.68	8756.48	156.753
CTE_Vallicula_multiformis1|v8-100198	2739	2588.68	2076.1	21.7889
CTE_Vallicula_multiformis1|v8-100200	4820	4669.68	4514.62	26.2663
CTE_Vallicula_multiformis2|v8-052119	997	763.816	9958.89	389.228
CTE_Vallicula_multiformis2|v8-052120	532	299.004	2137.06	213.364
CTE_Vallicula_multiformis2|v8-120140	893	659.881	1829.36	82.7589
